airport,year,month,vsby,tmpf,p01i,sknt,weather_delay,elevation
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,362.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,94.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,28.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,68.0,13.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,35.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,240.0,607.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,890.0,13.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,605.0,680.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,1078.0,680.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,4557.0,1026.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,2806.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,950.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,776.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,7619.0,607.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,2402.0,13.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,2603.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,3022.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,5095.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,680.0,13.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,76.0,5431.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,140.0,13.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,332.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,135.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,386.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,530.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,131.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,62.0,5431.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,2478.0,13.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,239.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,155.0,8.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,66.0,13.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,629.0,5431.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,22089.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,565.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,299.0,607.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,2364.0,13.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,3604.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,325.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,762.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,1273.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,198.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,1047.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,744.0,607.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,43.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,110.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,44.0,13.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,94.0,5431.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,2.0,125.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,965.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,9.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,2.0,1026.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,3208.0,607.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,1056.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,3805.0,680.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,1220.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,122.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,658.0,607.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,1076.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,606.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,959.0,680.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,539.0,1026.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,179.0,607.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,4377.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,7891.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,1978.0,607.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,1902.0,13.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,1516.0,125.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,11195.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,1623.0,13.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,69.0,680.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,139.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,94.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,878.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,5296.0,5431.0
DFW,2023,8,9.991917935965185,93.04047936085219,0.0002,8.088978069183813,199.0,607.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,1300.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,551.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,6260.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,3594.0,13.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,2453.0,1026.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,4122.0,5431.0
LAX,2023,8,8.64835399692998,69.32419006479482,19.4612,6.50758035172832,767.0,125.0
MIA,2023,8,9.849371101339605,85.57435320584928,79.43560000000001,5.012966308853225,408.0,8.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,99.0,680.0
SFO,2023,8,9.5633106856084,66.11885856079405,0.1104,8.008488063660478,485.0,13.0
DEN,2023,8,9.911067294888866,73.0905311778291,11.9753,8.055579725908201,78.0,5431.0
ATL,2023,8,9.695299713584289,80.7968253968254,42.0354,5.592832149294878,123.0,1026.0
JFK,2023,8,9.76837656200777,73.54372093023255,27.5362,8.54296320559013,1207.0,13.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,1699.0,680.0
ORD,2023,8,9.59328434898777,73.91057692307692,9.6935,7.085639286886142,2813.0,680.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,2638.0,1026.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,4841.0,13.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,2421.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,1293.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,16369.0,607.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,2810.0,13.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,3765.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,7100.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,4650.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,1518.0,13.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,1829.0,13.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,237.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,20.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,55.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,1124.0,13.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,796.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,449.0,5431.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,4862.0,13.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,1888.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,106.0,8.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,1271.0,13.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,773.0,5431.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,15569.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,830.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,859.0,607.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,2411.0,13.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,7599.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,770.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,1280.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,1403.0,13.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,1127.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,1521.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,619.0,607.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,311.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,12.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,158.0,13.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,179.0,5431.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,407.0,125.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,314.0,680.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,35.0,1026.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,4274.0,607.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,1314.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,4799.0,680.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,2624.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,200.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,2619.0,607.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,1894.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,1229.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,1568.0,680.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,242.0,1026.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,676.0,607.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,2074.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,7305.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,2120.0,607.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,5085.0,13.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,1559.0,125.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,15248.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,619.0,13.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,216.0,680.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,59.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,12.0,13.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,1302.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,14977.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,1638.0,607.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,3375.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,421.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,12859.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,4298.0,13.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,2361.0,1026.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,8128.0,5431.0
LAX,2023,7,8.445266077665913,67.02921857304644,0.0,6.425904919047128,1278.0,125.0
MIA,2023,7,9.887560673345037,85.59838150289018,51.7853,4.000948666596395,603.0,8.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,705.0,680.0
SFO,2023,7,9.538401660612351,62.150191570881226,0.00030000000000000003,9.346034696406443,57.0,13.0
DEN,2023,7,9.639912298592698,71.88175182481753,14.9472,7.689314194577353,486.0,5431.0
DFW,2023,7,9.974358974358974,88.86915167095115,4.241,8.644518575511102,259.0,607.0
ATL,2023,7,9.541218730618152,81.7278928136419,12.8234,5.232448630136986,54.0,1026.0
JFK,2023,7,9.491227565577542,76.91473214285715,28.3562,7.578953542937588,5634.0,13.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,1443.0,680.0
ORD,2023,7,9.033950934099774,74.62437971952535,70.6547,5.7071037099494095,7204.0,680.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,1032.0,1026.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,1200.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,1609.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,1161.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,25206.0,607.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,2752.0,13.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,4175.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,5708.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,3835.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,836.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,6.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,323.0,5431.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,942.0,13.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,590.0,125.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,236.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,1507.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,734.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,587.0,5431.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,5297.0,13.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,1566.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,83.0,8.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,676.0,13.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,1525.0,5431.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,18299.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,772.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,299.0,607.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,3736.0,13.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,1982.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,688.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,673.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,262.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,444.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,1117.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,1140.0,607.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,215.0,8.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,427.0,13.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,95.0,5431.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,491.0,125.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,220.0,680.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,9520.0,607.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,2424.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,1335.0,680.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,1992.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,438.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,1867.0,607.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,1125.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,304.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,1506.0,680.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,95.0,1026.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,2724.0,607.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,4879.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,7622.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,16364.0,607.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,1790.0,13.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,1859.0,125.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,8072.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,800.0,13.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,139.0,680.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,23.0,125.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,100.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,787.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,11269.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,1340.0,607.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,2422.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,146.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,4444.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,1968.0,13.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,2047.0,1026.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,7778.0,5431.0
LAX,2023,6,9.653696320644682,62.79904761904761,0.0615,6.926737160120846,200.0,125.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,476.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,760.0,680.0
SFO,2023,6,9.706164164803576,60.358312655086856,0.1105,8.605177993527509,109.0,13.0
DEN,2023,6,9.59521821233739,62.81401673640167,45.7082,7.34621261733246,228.0,5431.0
DFW,2023,6,9.782862603525164,83.15345454545455,9.7235,7.563866934583612,328.0,607.0
ATL,2023,6,9.25645775989837,75.33957845433255,44.4468,6.207141273009537,472.0,1026.0
JFK,2023,6,8.80956385918539,67.6678486997636,6.7753,7.969337289812067,3098.0,13.0
MIA,2023,6,9.86849496555379,82.74418052256533,65.9245,4.605539327058314,47.0,8.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,955.0,680.0
ORD,2023,6,8.524630672760123,70.70735826296743,15.7944,6.777343300747556,2797.0,680.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,297.0,1026.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,199.0,13.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,894.0,1026.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,469.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,19101.0,607.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,491.0,13.0
LAX,2023,5,9.15810175725378,60.256,2.0436,6.828464885021753,869.0,125.0
MIA,2023,5,9.93154486586494,80.51167268351384,41.5745,5.670239596469105,1750.0,8.0
ORD,2023,5,9.767250257466529,62.08030112923463,4.2256,7.307329900295826,1583.0,680.0
SFO,2023,5,9.627668308702791,57.80721153846154,4.7636,8.230129516019087,560.0,13.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,163.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,67.0,607.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,628.0,13.0
LAX,2023,5,9.15810175725378,60.256,2.0436,6.828464885021753,4.0,125.0
SFO,2023,5,9.627668308702791,57.80721153846154,4.7636,8.230129516019087,1222.0,13.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,98.0,1026.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,2137.0,13.0
LAX,2023,5,9.15810175725378,60.256,2.0436,6.828464885021753,501.0,125.0
SFO,2023,5,9.627668308702791,57.80721153846154,4.7636,8.230129516019087,183.0,13.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,1969.0,5431.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,6776.0,1026.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,92.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,242.0,607.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,1866.0,13.0
LAX,2023,5,9.15810175725378,60.256,2.0436,6.828464885021753,1066.0,125.0
MIA,2023,5,9.93154486586494,80.51167268351384,41.5745,5.670239596469105,310.0,8.0
ORD,2023,5,9.767250257466529,62.08030112923463,4.2256,7.307329900295826,104.0,680.0
SFO,2023,5,9.627668308702791,57.80721153846154,4.7636,8.230129516019087,91.0,13.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,338.0,1026.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,697.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,249.0,607.0
MIA,2023,5,9.93154486586494,80.51167268351384,41.5745,5.670239596469105,25.0,8.0
SFO,2023,5,9.627668308702791,57.80721153846154,4.7636,8.230129516019087,185.0,13.0
JFK,2023,5,9.753009455493968,60.062295081967214,14.9837,8.28823866896156,16.0,13.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,6709.0,607.0
MIA,2023,5,9.93154486586494,80.51167268351384,41.5745,5.670239596469105,471.0,8.0
ORD,2023,5,9.767250257466529,62.08030112923463,4.2256,7.307329900295826,464.0,680.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,851.0,1026.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,264.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,806.0,607.0
LAX,2023,5,9.15810175725378,60.256,2.0436,6.828464885021753,576.0,125.0
MIA,2023,5,9.93154486586494,80.51167268351384,41.5745,5.670239596469105,370.0,8.0
ORD,2023,5,9.767250257466529,62.08030112923463,4.2256,7.307329900295826,538.0,680.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,1061.0,607.0
ATL,2023,5,9.568388514203965,69.51083238312428,14.5257,7.038334660448186,1579.0,1026.0
DEN,2023,5,8.801055235787135,58.18767676767677,41.1408,7.767154226715423,11760.0,5431.0
DFW,2023,5,9.611928856179086,74.90287026406429,18.944300000000002,6.635018315018315,6928.0,607.0
